,,,,,,,,,,,,,,,,,,,,,HLA-F
,,,,,,,,,,,,,,,,,,,,,HLCS
,,,,,,,,,,,,,,,,,,,,,HLF
,,,,,,,,,,,,,,,,,,,,,HLTF
,,,,,,,,,,,,,,,,,,,,,HLX
,,,,,,,,,,,,,,,,,,,,,HLX-AS1
,,,,,,,,,,,,,,,,,,,,,HMBOX1
,,,,,,,,,,,,,,,,,,,,,HMCN1
,,,,,,,,,,,,,,,,,,,,,HMG20A
,,,,,,,,,,,,,,,,,,,,,HMG20B
,,,,,,,,,,,,,,,,,,,,,HMGA1
,,,,,,,,,,,,,,,,,,,,,HMGA2
,,,,,,,,,,,,,,,,,,,,,HMGB1
,,,,,,,,,,,,,,,,,,,,,HMGB2
,,,,,,,,,,,,,,,,,,,,,HMGB3
,,,,,,,,,,,,,,,,,,,,,HMGB4
,,,,,,,,,,,,,,,,,,,,,HMGCS1
,,,,,,,,,,,,,,,,,,,,,HMGN2P46
,,,,,,,,,,,,,,,,,,,,,HMGXB3
,,,,,,,,,,,,,,,,,,,,,HMGXB4
,,,,,,,,,,,,,,,,,,,,,HMOX1
,,,,,,,,,,,,,,,,,,,,,HMSD
,,,,,,,,,,,,,,,,,,,,,HMX1
,,,,,,,,,,,,,,,,,,,,,HNF1A
,,,,,,,,,,,,,,,,,,,,,HNF1B
,,,,,,,,,,,,,,,,,,,,,HNF4A
,,,,,,,,,,,,,,,,,,,,,HNF4G
,,,,,,,,,,,,,,,,,,,,,HNMT
,,,,,,,,,,,,,,,,,,,,,HNRNPA0
,,,,,,,,,,,,,,,,,,,,,HNRNPC
,,,,,,,,,,,,,,,,,,,,,HNRNPH3
,,,,,,,,,,,,,,,,,,,,,HNRNPKP3
,,,,,,,,,,,,,,,,,,,,,HNRNPLL
,,,,,,,,,,,,,,,,,,,,,HNRNPUL1
,,,,,,,,,,,,,,,,,,,,,HOMER1
,,,,,,,,,,,,,,,,,,,,,HOMEZ
,,,,,,,,,,,,,,,,,,,,,HOXB3
,,,,,,,,,,,,,,,,,,,,,HOXC4
,,,,,,,,,,,,,,,,,,,,,HOXD1
,,,,,,,,,,,,,,,,,,,,,HOXD3
,,,,,,,,,,,,,,,,,,,,,HP1BP3
,,,,,,,,,,,,,,,,,,,,,HPGD
,,,,,,,,,,,,,,,,,,,,,HPGDS
,,,,,,,,,,,,,,,,,,,,,HPN
,,,,,,,,,,,,,,,,,,,,,HPN-AS1
,,,,,,,,,,,,,,,,,,,,,HPS3
,,,,,,,,,,,,,,,,,,,,,HPSE
,,,,,,,,,,,,,,,,,,,,,HPSE2
,,,,,,,,,,,,,,,,,,,,,HRH1
,,,,,,,,,,,,,,,,,,,,,HS3ST2
,,,,,,,,,,,,,,,,,,,,,HS3ST3A1
,,,,,,,,,,,,,,,,,,,,,HS3ST3B1
,,,,,,,,,,,,,,,,,,,,,HS3ST4
,,,,,,,,,,,,,,,,,,,,,HS3ST5
,,,,,,,,,,,,,,,,,,,,,HS6ST2
,,,,,,,,,,,,,,,,,,,,,HS6ST3
,,,,,,,,,,,,,,,,,,,,,HSD11B1
,,,,,,,,,,,,,,,,,,,,,HSF1
,,,,,,,,,,,,,,,,,,,,,HSF2
,,,,,,,,,,,,,,,,,,,,,HSF4
,,,,,,,,,,,,,,,,,,,,,HSF5
,,,,,,,,,,,,,,,,,,,,,HSFY2
,,,,,,,,,,,,,,,,,,,,,HSP90AA1
,,,,,,,,,,,,,,,,,,,,,HSPA12B
,,,,,,,,,,,,,,,,,,,,,HSPA1A
,,,,,,,,,,,,,,,,,,,,,HSPA1L
,,,,,,,,,,,,,,,,,,,,,HSPA2
,,,,,,,,,,,,,,,,,,,,,HSPA5
,,,,,,,,,,,,,,,,,,,,,HSPB1
,,,,,,,,,,,,,,,,,,,,,HSPB8
,,,,,,,,,,,,,,,,,,,,,HSPBAP1
,,,,,,,,,,,,,,,,,,,,,HSPD1
,,,,,,,,,,,,,,,,,,,,,HSPE1-MOB4
,,,,,,,,,,,,,,,,,,,,,HSPG2
,,,,,,,,,,,,,,,,,,,,,HSPH1
,,,,,,,,,,,,,,,,,,,,,HTATIP2
,,,,,,,,,,,,,,,,,,,,,HTR1E
,,,,,,,,,,,,,,,,,,,,,HTR1F
,,,,,,,,,,,,,,,,,,,,,HTR2B
,,,,,,,,,,,,,,,,,,,,,HTR2C
,,,,,,,,,,,,,,,,,,,,,HTR4
,,,,,,,,,,,,,,,,,,,,,HTR7
,,,,,,,,,,,,,,,,,,,,,HULC
,,,,,,,,,,,,,,,,,,,,,HUNK
,,,,,,,,,,,,,,,,,,,,,HYAL2
,,,,,,,,,,,,,,,,,,,,,ICAM1
,,,,,,,,,,,,,,,,,,,,,ICAM2
,,,,,,,,,,,,,,,,,,,,,ICOSLG
,,,,,,,,,,,,,,,,,,,,,ID1
,,,,,,,,,,,,,,,,,,,,,ID2
,,,,,,,,,,,,,,,,,,,,,ID3
,,,,,,,,,,,,,,,,,,,,,ID4
,,,,,,,,,,,,,,,,,,,,,IDI1
,,,,,,,,,,,,,,,,,,,,,IDI2-AS1
,,,,,,,,,,,,,,,,,,,,,IER2
,,,,,,,,,,,,,,,,,,,,,IER3
,,,,,,,,,,,,,,,,,,,,,IER5
,,,,,,,,,,,,,,,,,,,,,IFI16
,,,,,,,,,,,,,,,,,,,,,IFI27L2
,,,,,,,,,,,,,,,,,,,,,IFI44
,,,,,,,,,,,,,,,,,,,,,IFI44L
,,,,,,,,,,,,,,,,,,,,,IFIH1
,,,,,,,,,,,,,,,,,,,,,IFIT2
,,,,,,,,,,,,,,,,,,,,,IFIT3
,,,,,,,,,,,,,,,,,,,,,IFITM3
,,,,,,,,,,,,,,,,,,,,,IFNG-AS1
,,,,,,,,,,,,,,,,,,,,,IFNGR1
,,,,,,,,,,,,,,,,,,,,,IFNLR1
,,,,,,,,,,,,,,,,,,,,,IFRD1
,,,,,,,,,,,,,,,,,,,,,IGF1
,,,,,,,,,,,,,,,,,,,,,IGF2BP2
,,,,,,,,,,,,,,,,,,,,,IGFBP2
,,,,,,,,,,,,,,,,,,,,,IGFBP3
,,,,,,,,,,,,,,,,,,,,,IGFBP4
,,,,,,,,,,,,,,,,,,,,,IGFBP5
,,,,,,,,,,,,,,,,,,,,,IGFBP6
,,,,,,,,,,,,,,,,,,,,,IGFBP7
,,,,,,,,,,,,,,,,,,,,,IGFN1
,,,,,,,,,,,,,,,,,,,,,IGSF1
,,,,,,,,,,,,,,,,,,,,,IGSF11-AS1
,,,,,,,,,,,,,,,,,,,,,IGSF21
,,,,,,,,,,,,,,,,,,,,,IGSF6
,,,,,,,,,,,,,,,,,,,,,IKBIP
,,,,,,,,,,,,,,,,,,,,,IKBKE
,,,,,,,,,,,,,,,,,,,,,IKZF1
,,,,,,,,,,,,,,,,,,,,,IKZF2
,,,,,,,,,,,,,,,,,,,,,IKZF3
,,,,,,,,,,,,,,,,,,,,,IKZF4
,,,,,,,,,,,,,,,,,,,,,IKZF5
,,,,,,,,,,,,,,,,,,,,,IL10RA
,,,,,,,,,,,,,,,,,,,,,IL12RB2
,,,,,,,,,,,,,,,,,,,,,IL13RA1
,,,,,,,,,,,,,,,,,,,,,IL15
,,,,,,,,,,,,,,,,,,,,,IL15RA
,,,,,,,,,,,,,,,,,,,,,IL16
,,,,,,,,,,,,,,,,,,,,,IL17RA
,,,,,,,,,,,,,,,,,,,,,IL18
,,,,,,,,,,,,,,,,,,,,,IL18R1
,,,,,,,,,,,,,,,,,,,,,IL1B
,,,,,,,,,,,,,,,,,,,,,IL1R1
,,,,,,,,,,,,,,,,,,,,,IL1RAP
,,,,,,,,,,,,,,,,,,,,,IL1RAPL2
,,,,,,,,,,,,,,,,,,,,,IL21
,,,,,,,,,,,,,,,,,,,,,IL21R
,,,,,,,,,,,,,,,,,,,,,IL24
,,,,,,,,,,,,,,,,,,,,,IL26
,,,,,,,,,,,,,,,,,,,,,IL33
,,,,,,,,,,,,,,,,,,,,,IL4R
,,,,,,,,,,,,,,,,,,,,,IL6R
,,,,,,,,,,,,,,,,,,,,,IL6ST
,,,,,,,,,,,,,,,,,,,,,ILF2
,,,,,,,,,,,,,,,,,,,,,ILF3
,,,,,,,,,,,,,,,,,,,,,ING3
,,,,,,,,,,,,,,,,,,,,,ING4
,,,,,,,,,,,,,,,,,,,,,INHBA
,,,,,,,,,,,,,,,,,,,,,INPP4B
,,,,,,,,,,,,,,,,,,,,,INPP5D
,,,,,,,,,,,,,,,,,,,,,INPPL1
,,,,,,,,,,,,,,,,,,,,,INSC
,,,,,,,,,,,,,,,,,,,,,INSIG1
,,,,,,,,,,,,,,,,,,,,,INSM1
,,,,,,,,,,,,,,,,,,,,,INSM2
,,,,,,,,,,,,,,,,,,,,,IP6K3
,,,,,,,,,,,,,,,,,,,,,IPO13
,,,,,,,,,,,,,,,,,,,,,IPO9-AS1
,,,,,,,,,,,,,,,,,,,,,IQCA1
,,,,,,,,,,,,,,,,,,,,,IQCH
,,,,,,,,,,,,,,,,,,,,,IQCH-AS1
,,,,,,,,,,,,,,,,,,,,,IQCJ-SCHIP1
,,,,,,,,,,,,,,,,,,,,,IQGAP1
,,,,,,,,,,,,,,,,,,,,,IQGAP2
,,,,,,,,,,,,,,,,,,,,,IRAK2
,,,,,,,,,,,,,,,,,,,,,IRAK3
,,,,,,,,,,,,,,,,,,,,,IRAK4
,,,,,,,,,,,,,,,,,,,,,IRF1
,,,,,,,,,,,,,,,,,,,,,IRF2
,,,,,,,,,,,,,,,,,,,,,IRF3
,,,,,,,,,,,,,,,,,,,,,IRF4
,,,,,,,,,,,,,,,,,,,,,IRF5
,,,,,,,,,,,,,,,,,,,,,IRF6
,,,,,,,,,,,,,,,,,,,,,IRF7
,,,,,,,,,,,,,,,,,,,,,IRF8
,,,,,,,,,,,,,,,,,,,,,IRF9
,,,,,,,,,,,,,,,,,,,,,IRGM
,,,,,,,,,,,,,,,,,,,,,IRX2
,,,,,,,,,,,,,,,,,,,,,IRX4
,,,,,,,,,,,,,,,,,,,,,IRX6
,,,,,,,,,,,,,,,,,,,,,ISG15
,,,,,,,,,,,,,,,,,,,,,ISG20
,,,,,,,,,,,,,,,,,,,,,ISL2
,,,,,,,,,,,,,,,,,,,,,ISM1
,,,,,,,,,,,,,,,,,,,,,ISOC1
,,,,,,,,,,,,,,,,,,,,,ISYNA1
,,,,,,,,,,,,,,,,,,,,,ITGA1
,,,,,,,,,,,,,,,,,,,,,ITGA10
,,,,,,,,,,,,,,,,,,,,,ITGA11
,,,,,,,,,,,,,,,,,,,,,ITGA2
,,,,,,,,,,,,,,,,,,,,,ITGA4
,,,,,,,,,,,,,,,,,,,,,ITGA5
,,,,,,,,,,,,,,,,,,,,,ITGA6
,,,,,,,,,,,,,,,,,,,,,ITGA7
,,,,,,,,,,,,,,,,,,,,,ITGA8
,,,,,,,,,,,,,,,,,,,,,ITGAL
,,,,,,,,,,,,,,,,,,,,,ITGAM
,,,,,,,,,,,,,,,,,,,,,ITGAX
,,,,,,,,,,,,,,,,,,,,,ITGB2
,,,,,,,,,,,,,,,,,,,,,ITGB2-AS1
,,,,,,,,,,,,,,,,,,,,,ITGB4
,,,,,,,,,,,,,,,,,,,,,ITGB5
,,,,,,,,,,,,,,,,,,,,,ITGBL1
,,,,,,,,,,,,,,,,,,,,,ITIH5
,,,,,,,,,,,,,,,,,,,,,ITK
,,,,,,,,,,,,,,,,,,,,,ITM2A
,,,,,,,,,,,,,,,,,,,,,ITPKB
,,,,,,,,,,,,,,,,,,,,,ITPKC
,,,,,,,,,,,,,,,,,,,,,ITPR2
,,,,,,,,,,,,,,,,,,,,,ITPR3
,,,,,,,,,,,,,,,,,,,,,ITPRIP
,,,,,,,,,,,,,,,,,,,,,IVD
,,,,,,,,,,,,,,,,,,,,,IZUMO4
,,,,,,,,,,,,,,,,,,,,,JADE3
,,,,,,,,,,,,,,,,,,,,,JAG1
,,,,,,,,,,,,,,,,,,,,,JAK3
,,,,,,,,,,,,,,,,,,,,,JAM2
,,,,,,,,,,,,,,,,,,,,,JAZF1
,,,,,,,,,,,,,,,,,,,,,JDP2
,,,,,,,,,,,,,,,,,,,,,JOSD2
,,,,,,,,,,,,,,,,,,,,,JPH2
,,,,,,,,,,,,,,,,,,,,,JRK
,,,,,,,,,,,,,,,,,,,,,JRKL
,,,,,,,,,,,,,,,,,,,,,JUN
,,,,,,,,,,,,,,,,,,,,,JUNB
,,,,,,,,,,,,,,,,,,,,,JUND
,,,,,,,,,,,,,,,,,,,,,JUP
,,,,,,,,,,,,,,,,,,,,,KANK1
,,,,,,,,,,,,,,,,,,,,,KANK2
,,,,,,,,,,,,,,,,,,,,,KANK3
,,,,,,,,,,,,,,,,,,,,,KANK4
,,,,,,,,,,,,,,,,,,,,,KAT2B
,,,,,,,,,,,,,,,,,,,,,KAT7
,,,,,,,,,,,,,,,,,,,,,KAZN
,,,,,,,,,,,,,,,,,,,,,KBTBD12
,,,,,,,,,,,,,,,,,,,,,KC6
,,,,,,,,,,,,,,,,,,,,,KCNAB1
,,,,,,,,,,,,,,,,,,,,,KCNAB1-AS2
,,,,,,,,,,,,,,,,,,,,,KCNB2
,,,,,,,,,,,,,,,,,,,,,KCNC2
,,,,,,,,,,,,,,,,,,,,,KCND2
,,,,,,,,,,,,,,,,,,,,,KCNE1
,,,,,,,,,,,,,,,,,,,,,KCNE3
,,,,,,,,,,,,,,,,,,,,,KCNE4
,,,,,,,,,,,,,,,,,,,,,KCNH5
,,,,,,,,,,,,,,,,,,,,,KCNH7
,,,,,,,,,,,,,,,,,,,,,KCNH8
,,,,,,,,,,,,,,,,,,,,,KCNIP1
,,,,,,,,,,,,,,,,,,,,,KCNJ16
,,,,,,,,,,,,,,,,,,,,,KCNJ2
,,,,,,,,,,,,,,,,,,,,,KCNJ2-AS1
,,,,,,,,,,,,,,,,,,,,,KCNJ5
,,,,,,,,,,,,,,,,,,,,,KCNJ8
,,,,,,,,,,,,,,,,,,,,,KCNK13
,,,,,,,,,,,,,,,,,,,,,KCNK2
,,,,,,,,,,,,,,,,,,,,,KCNK6
,,,,,,,,,,,,,,,,,,,,,KCNMB1
,,,,,,,,,,,,,,,,,,,,,KCNMB2
,,,,,,,,,,,,,,,,,,,,,KCNMB2-AS1
,,,,,,,,,,,,,,,,,,,,,KCNMB4
,,,,,,,,,,,,,,,,,,,,,KCNN3
,,,,,,,,,,,,,,,,,,,,,KCNQ1
,,,,,,,,,,,,,,,,,,,,,KCNQ1OT1
,,,,,,,,,,,,,,,,,,,,,KCNQ3
,,,,,,,,,,,,,,,,,,,,,KCNQ5
,,,,,,,,,,,,,,,,,,,,,KCNS3
,,,,,,,,,,,,,,,,,,,,,KCNT2
,,,,,,,,,,,,,,,,,,,,,KCTD12
,,,,,,,,,,,,,,,,,,,,,KCTD16
,,,,,,,,,,,,,,,,,,,,,KCTD4
,,,,,,,,,,,,,,,,,,,,,KCTD8
,,,,,,,,,,,,,,,,,,,,,KCTD9
,,,,,,,,,,,,,,,,,,,,,KDM2A
,,,,,,,,,,,,,,,,,,,,,KDM2B
,,,,,,,,,,,,,,,,,,,,,KDM4A-AS1
,,,,,,,,,,,,,,,,,,,,,KDM4B
,,,,,,,,,,,,,,,,,,,,,KDM4C
,,,,,,,,,,,,,,,,,,,,,KDM4D
,,,,,,,,,,,,,,,,,,,,,KDM5A
,,,,,,,,,,,,,,,,,,,,,KDM5D
,,,,,,,,,,,,,,,,,,,,,KDM7A
,,,,,,,,,,,,,,,,,,,,,KDR
,,,,,,,,,,,,,,,,,,,,,KEL
,,,,,,,,,,,,,,,,,,,,,KHDRBS2
,,,,,,,,,,,,,,,,,,,,,KHDRBS3
,,,,,,,,,,,,,,,,,,,,,KIAA0040
,,,,,,,,,,,,,,,,,,,,,KIAA1217
,,,,,,,,,,,,,,,,,,,,,KIAA1755
,,,,,,,,,,,,,,,,,,,,,KIF13B
,,,,,,,,,,,,,,,,,,,,,KIF19
,,,,,,,,,,,,,,,,,,,,,KIF20B
,,,,,,,,,,,,,,,,,,,,,KIF22
,,,,,,,,,,,,,,,,,,,,,KIF26B
,,,,,,,,,,,,,,,,,,,,,KIF6
,,,,,,,,,,,,,,,,,,,,,KIT
,,,,,,,,,,,,,,,,,,,,,KITLG
,,,,,,,,,,,,,,,,,,,,,KIZ-AS1
,,,,,,,,,,,,,,,,,,,,,KLF10
,,,,,,,,,,,,,,,,,,,,,KLF11
,,,,,,,,,,,,,,,,,,,,,KLF12
,,,,,,,,,,,,,,,,,,,,,KLF13
,,,,,,,,,,,,,,,,,,,,,KLF15
,,,,,,,,,,,,,,,,,,,,,KLF16
,,,,,,,,,,,,,,,,,,,,,KLF17
,,,,,,,,,,,,,,,,,,,,,KLF2
,,,,,,,,,,,,,,,,,,,,,KLF3
,,,,,,,,,,,,,,,,,,,,,KLF4
,,,,,,,,,,,,,,,,,,,,,KLF5
,,,,,,,,,,,,,,,,,,,,,KLF6
,,,,,,,,,,,,,,,,,,,,,KLF7
,,,,,,,,,,,,,,,,,,,,,KLF8
,,,,,,,,,,,,,,,,,,,,,KLF9
,,,,,,,,,,,,,,,,,,,,,KLHL1
,,,,,,,,,,,,,,,,,,,,,KLHL13
,,,,,,,,,,,,,,,,,,,,,KLHL4
,,,,,,,,,,,,,,,,,,,,,KLHL6
,,,,,,,,,,,,,,,,,,,,,KLHL6-AS1
,,,,,,,,,,,,,,,,,,,,,KLK6
,,,,,,,,,,,,,,,,,,,,,KLRC4-KLRK1
,,,,,,,,,,,,,,,,,,,,,KLRD1
,,,,,,,,,,,,,,,,,,,,,KLRG1
,,,,,,,,,,,,,,,,,,,,,KMO
,,,,,,,,,,,,,,,,,,,,,KMT2A
,,,,,,,,,,,,,,,,,,,,,KMT2B
,,,,,,,,,,,,,,,,,,,,,KNOP1
,,,,,,,,,,,,,,,,,,,,,KREMEN1
,,,,,,,,,,,,,,,,,,,,,KYNU
,,,,,,,,,,,,,,,,,,,,,L3MBTL4-AS1
,,,,,,,,,,,,,,,,,,,,,LACC1
,,,,,,,,,,,,,,,,,,,,,LACTB2
,,,,,,,,,,,,,,,,,,,,,LAIR1
,,,,,,,,,,,,,,,,,,,,,LAMA1
,,,,,,,,,,,,,,,,,,,,,LAMA2
,,,,,,,,,,,,,,,,,,,,,LAMA3
,,,,,,,,,,,,,,,,,,,,,LAMA4
,,,,,,,,,,,,,,,,,,,,,LAMB1
,,,,,,,,,,,,,,,,,,,,,LAMB2
,,,,,,,,,,,,,,,,,,,,,LAMC1
,,,,,,,,,,,,,,,,,,,,,LAMC3
,,,,,,,,,,,,,,,,,,,,,LAMP2
,,,,,,,,,,,,,,,,,,,,,LANCL1-AS1
,,,,,,,,,,,,,,,,,,,,,LAP3
,,,,,,,,,,,,,,,,,,,,,LAPTM4A
,,,,,,,,,,,,,,,,,,,,,LAPTM5
,,,,,,,,,,,,,,,,,,,,,LARP1
,,,,,,,,,,,,,,,,,,,,,LARP4
,,,,,,,,,,,,,,,,,,,,,LAS1L
,,,,,,,,,,,,,,,,,,,,,LAT2
,,,,,,,,,,,,,,,,,,,,,LATS2
,,,,,,,,,,,,,,,,,,,,,LAYN
,,,,,,,,,,,,,,,,,,,,,LBH
,,,,,,,,,,,,,,,,,,,,,LBX2
,,,,,,,,,,,,,,,,,,,,,LCAT
,,,,,,,,,,,,,,,,,,,,,LCNL1
,,,,,,,,,,,,,,,,,,,,,LCOR
,,,,,,,,,,,,,,,,,,,,,LCORL
,,,,,,,,,,,,,,,,,,,,,LCP1
,,,,,,,,,,,,,,,,,,,,,LCP2
,,,,,,,,,,,,,,,,,,,,,LDB1
,,,,,,,,,,,,,,,,,,,,,LDB2
,,,,,,,,,,,,,,,,,,,,,LDB3
,,,,,,,,,,,,,,,,,,,,,LDLR
,,,,,,,,,,,,,,,,,,,,,LDLRAD3
,,,,,,,,,,,,,,,,,,,,,LDLRAD4
,,,,,,,,,,,,,,,,,,,,,LDLRAP1
,,,,,,,,,,,,,,,,,,,,,LEF1
,,,,,,,,,,,,,,,,,,,,,LEKR1
,,,,,,,,,,,,,,,,,,,,,LENG9
,,,,,,,,,,,,,,,,,,,,,LEPR
,,,,,,,,,,,,,,,,,,,,,LFNG
,,,,,,,,,,,,,,,,,,,,,LGALS1
,,,,,,,,,,,,,,,,,,,,,LGALS3
,,,,,,,,,,,,,,,,,,,,,LGALS3BP
,,,,,,,,,,,,,,,,,,,,,LGALS9
,,,,,,,,,,,,,,,,,,,,,LGI1
,,,,,,,,,,,,,,,,,,,,,LGI3
,,,,,,,,,,,,,,,,,,,,,LGMN
,,,,,,,,,,,,,,,,,,,,,LGR4
,,,,,,,,,,,,,,,,,,,,,LGR5
,,,,,,,,,,,,,,,,,,,,,LGR6
,,,,,,,,,,,,,,,,,,,,,LHFPL2
,,,,,,,,,,,,,,,,,,,,,LHFPL3
,,,,,,,,,,,,,,,,,,,,,LHFPL3-AS1
,,,,,,,,,,,,,,,,,,,,,LHFPL3-AS2
,,,,,,,,,,,,,,,,,,,,,LHX1
,,,,,,,,,,,,,,,,,,,,,LHX2
,,,,,,,,,,,,,,,,,,,,,LHX4
,,,,,,,,,,,,,,,,,,,,,LHX6
,,,,,,,,,,,,,,,,,,,,,LILRB1
,,,,,,,,,,,,,,,,,,,,,LILRB3
,,,,,,,,,,,,,,,,,,,,,LILRB4
,,,,,,,,,,,,,,,,,,,,,LIMD1
,,,,,,,,,,,,,,,,,,,,,LIMK2
,,,,,,,,,,,,,,,,,,,,,LIMS1
,,,,,,,,,,,,,,,,,,,,,LIMS2
,,,,,,,,,,,,,,,,,,,,,LIN28A
,,,,,,,,,,,,,,,,,,,,,LIN28B
,,,,,,,,,,,,,,,,,,,,,LINC00032
,,,,,,,,,,,,,,,,,,,,,LINC00159
,,,,,,,,,,,,,,,,,,,,,LINC00200
,,,,,,,,,,,,,,,,,,,,,LINC00240
,,,,,,,,,,,,,,,,,,,,,LINC00271
,,,,,,,,,,,,,,,,,,,,,LINC00276
,,,,,,,,,,,,,,,,,,,,,LINC00278
,,,,,,,,,,,,,,,,,,,,,LINC00290
,,,,,,,,,,,,,,,,,,,,,LINC00298
,,,,,,,,,,,,,,,,,,,,,LINC00299
,,,,,,,,,,,,,,,,,,,,,LINC00320
,,,,,,,,,,,,,,,,,,,,,LINC00326
,,,,,,,,,,,,,,,,,,,,,LINC00351
,,,,,,,,,,,,,,,,,,,,,LINC00378
,,,,,,,,,,,,,,,,,,,,,LINC00463
,,,,,,,,,,,,,,,,,,,,,LINC00467
,,,,,,,,,,,,,,,,,,,,,LINC00484
,,,,,,,,,,,,,,,,,,,,,LINC00499
,,,,,,,,,,,,,,,,,,,,,LINC00504
,,,,,,,,,,,,,,,,,,,,,LINC00507
,,,,,,,,,,,,,,,,,,,,,LINC00511
,,,,,,,,,,,,,,,,,,,,,LINC00534
,,,,,,,,,,,,,,,,,,,,,LINC00535
,,,,,,,,,,,,,,,,,,,,,LINC00536
,,,,,,,,,,,,,,,,,,,,,LINC00539
,,,,,,,,,,,,,,,,,,,,,LINC00540
,,,,,,,,,,,,,,,,,,,,,LINC00571
,,,,,,,,,,,,,,,,,,,,,LINC00578
,,,,,,,,,,,,,,,,,,,,,LINC00582
,,,,,,,,,,,,,,,,,,,,,LINC00598
,,,,,,,,,,,,,,,,,,,,,LINC00601
,,,,,,,,,,,,,,,,,,,,,LINC00607
,,,,,,,,,,,,,,,,,,,,,LINC00609
,,,,,,,,,,,,,,,,,,,,,LINC00612
,,,,,,,,,,,,,,,,,,,,,LINC00639
,,,,,,,,,,,,,,,,,,,,,LINC00640
,,,,,,,,,,,,,,,,,,,,,LINC00645
,,,,,,,,,,,,,,,,,,,,,LINC00649
,,,,,,,,,,,,,,,,,,,,,LINC00836
,,,,,,,,,,,,,,,,,,,,,LINC00840
,,,,,,,,,,,,,,,,,,,,,LINC00844
,,,,,,,,,,,,,,,,,,,,,LINC00861
,,,,,,,,,,,,,,,,,,,,,LINC00862
,,,,,,,,,,,,,,,,,,,,,LINC00865
,,,,,,,,,,,,,,,,,,,,,LINC00870
,,,,,,,,,,,,,,,,,,,,,LINC00877
,,,,,,,,,,,,,,,,,,,,,LINC00880
,,,,,,,,,,,,,,,,,,,,,LINC00886
,,,,,,,,,,,,,,,,,,,,,LINC00891
,,,,,,,,,,,,,,,,,,,,,LINC00899
,,,,,,,,,,,,,,,,,,,,,LINC00906
,,,,,,,,,,,,,,,,,,,,,LINC00907
,,,,,,,,,,,,,,,,,,,,,LINC00910
,,,,,,,,,,,,,,,,,,,,,LINC00922
,,,,,,,,,,,,,,,,,,,,,LINC00923
,,,,,,,,,,,,,,,,,,,,,LINC00924
,,,,,,,,,,,,,,,,,,,,,LINC00926
,,,,,,,,,,,,,,,,,,,,,LINC00940
,,,,,,,,,,,,,,,,,,,,,LINC00944
,,,,,,,,,,,,,,,,,,,,,LINC00945
,,,,,,,,,,,,,,,,,,,,,LINC00958
,,,,,,,,,,,,,,,,,,,,,LINC00960
,,,,,,,,,,,,,,,,,,,,,LINC00972
,,,,,,,,,,,,,,,,,,,,,LINC00996
,,,,,,,,,,,,,,,,,,,,,LINC01010
,,,,,,,,,,,,,,,,,,,,,LINC01023
,,,,,,,,,,,,,,,,,,,,,LINC01036
,,,,,,,,,,,,,,,,,,,,,LINC01053
,,,,,,,,,,,,,,,,,,,,,LINC01060
,,,,,,,,,,,,,,,,,,,,,LINC01088
,,,,,,,,,,,,,,,,,,,,,LINC01090
,,,,,,,,,,,,,,,,,,,,,LINC01091
,,,,,,,,,,,,,,,,,,,,,LINC01094
,,,,,,,,,,,,,,,,,,,,,LINC01098
,,,,,,,,,,,,,,,,,,,,,LINC01099
,,,,,,,,,,,,,,,,,,,,,LINC01117
,,,,,,,,,,,,,,,,,,,,,LINC01122
,,,,,,,,,,,,,,,,,,,,,LINC01135
,,,,,,,,,,,,,,,,,,,,,LINC01137
,,,,,,,,,,,,,,,,,,,,,LINC01141
,,,,,,,,,,,,,,,,,,,,,LINC01146
,,,,,,,,,,,,,,,,,,,,,LINC01151
,,,,,,,,,,,,,,,,,,,,,LINC01170
,,,,,,,,,,,,,,,,,,,,,LINC01182
,,,,,,,,,,,,,,,,,,,,,LINC01189
,,,,,,,,,,,,,,,,,,,,,LINC01194
,,,,,,,,,,,,,,,,,,,,,LINC01197
,,,,,,,,,,,,,,,,,,,,,LINC01202
,,,,,,,,,,,,,,,,,,,,,LINC01208
,,,,,,,,,,,,,,,,,,,,,LINC01221
,,,,,,,,,,,,,,,,,,,,,LINC01222
,,,,,,,,,,,,,,,,,,,,,LINC01237
,,,,,,,,,,,,,,,,,,,,,LINC01239
,,,,,,,,,,,,,,,,,,,,,LINC01241
,,,,,,,,,,,,,,,,,,,,,LINC01250
,,,,,,,,,,,,,,,,,,,,,LINC01258
,,,,,,,,,,,,,,,,,,,,,LINC01266
,,,,,,,,,,,,,,,,,,,,,LINC01285
,,,,,,,,,,,,,,,,,,,,,LINC01291
,,,,,,,,,,,,,,,,,,,,,LINC01299
,,,,,,,,,,,,,,,,,,,,,LINC01301
,,,,,,,,,,,,,,,,,,,,,LINC01320
,,,,,,,,,,,,,,,,,,,,,LINC01322
,,,,,,,,,,,,,,,,,,,,,LINC01331
,,,,,,,,,,,,,,,,,,,,,LINC01340
,,,,,,,,,,,,,,,,,,,,,LINC01344
,,,,,,,,,,,,,,,,,,,,,LINC01356
,,,,,,,,,,,,,,,,,,,,,LINC01358
,,,,,,,,,,,,,,,,,,,,,LINC01363
,,,,,,,,,,,,,,,,,,,,,LINC01375
,,,,,,,,,,,,,,,,,,,,,LINC01376
,,,,,,,,,,,,,,,,,,,,,LINC01378
,,,,,,,,,,,,,,,,,,,,,LINC01410
,,,,,,,,,,,,,,,,,,,,,LINC01411
