_MEMBER_M19050.Micro,_MEMBER_M19050.OPC,_MEMBER_M19050.Oligo,_MEMBER_M59593.Micro,_MEMBER_M59593.OPC,_MEMBER_M59593.Oligo,_MEMBER_Specific,_LogP_M19050.Micro,_LogP_M19050.OPC,_LogP_M19050.Oligo,_LogP_M59593.Micro,_LogP_M59593.OPC,_LogP_M59593.Oligo,_LogP_Specific,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C2347761,M0000001,1,0,DisGeNET,35,Childhood Myelodysplastic Syndrome,,-3.9,4.8,5.3,30304,335,168,9,5.4,1.7,1879|2113|2122|2321|2322|4602|9734|26040|79698,EBF1|ETS1|MECOM|FLT1|FLT3|MYB|HDAC9|SETBP1|ZMAT4,-2.3,0
1,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,C0024537,M1000000,1,0,DisGeNET,35,"Malaria, Vivax",,-3.9,32,9.5,30304,60,47,3,6.4,3.6,7100|11309|57817,TLR5|SLCO2B1|HAMP,-2.3,0
0,0,0,0,1,0,0,0,0,0,0,-3.9,0,0,C0201899,M0000100,1,0,DisGeNET,35,Aspartate aminotransferase measurement,,-3.9,32,9.5,30304,57,50,3,6,3.4,80709|116328|121256,AKNA|C8orf34|TMEM132D,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0038436,M0000001,1,0,DisGeNET,35,Post-Traumatic Stress Disorder,,-3.9,4.3,5.1,30304,417,168,10,6,1.8,114|3479|4155|4306|4810|4854|6095|6863|6886|30009,ADCY8|IGF1|MBP|NR3C2|NHS|NOTCH3|RORA|TAC1|TAL1|TBX21,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0878659,M0000001,1,0,DisGeNET,35,Disproportionate short stature,,-3.9,10,6.6,30304,86,168,5,3,1.3,658|860|1301|5745|10082,BMPR1B|RUNX2|COL11A1|PTH1R|GPC6,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C1963184,M0000001,1,0,DisGeNET,35,"Nystagmus, CTCAE 3.0",,-3.9,3.2,4.7,30304,779,168,14,8.3,2.1,1301|2296|4094|4810|4983|5080|5456|6095|6663|9935|55636|63976|84504|170302,COL11A1|FOXC1|MAF|NHS|OPHN1|PAX6|POU3F4|RORA|SOX10|MAFB|CHD7|PRDM16|NKX6-2|ARX,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C4554036,M0000001,1,0,DisGeNET,35,"Nystagmus, CTCAE 5.0",,-3.9,3.2,4.7,30304,779,168,14,8.3,2.1,1301|2296|4094|4810|4983|5080|5456|6095|6663|9935|55636|63976|84504|170302,COL11A1|FOXC1|MAF|NHS|OPHN1|PAX6|POU3F4|RORA|SOX10|MAFB|CHD7|PRDM16|NKX6-2|ARX,-2.2,0
1,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,C0151449,M1000000,1,0,DisGeNET,35,Primary Sjögren's syndrome,,-3.9,10,6.5,30304,312,47,5,11,4.5,397|3119|5293|7100|10320,ARHGDIB|HLA-DQB1|PIK3CD|TLR5|IKZF1,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C1837731,M0000001,1,0,DisGeNET,35,Overfolded helix,,-3.9,16,7.4,30304,46,168,4,2.4,1.2,6909|53335|55636|93986,TBX2|BCL11A|CHD7|FOXP2,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0026998,M0000001,1,0,DisGeNET,35,"Acute Myeloid Leukemia, M1",,-3.9,7.8,6,30304,138,168,6,3.6,1.4,864|1902|2078|2122|2308|2322,RUNX3|LPAR1|ERG|MECOM|FOXO1|FLT3,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0026106,M0000001,1,0,DisGeNET,35,Mild Mental Retardation,,-3.9,4.8,5.2,30304,340,168,9,5.4,1.7,1523|3479|5456|6660|6925|9839|26040|55636|170302,CUX1|IGF1|POU3F4|SOX5|TCF4|ZEB2|SETBP1|CHD7|ARX,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C1846434,M0000001,1,0,DisGeNET,35,Hypoplastic scapulae,,-3.9,30,9.2,30304,18,168,3,1.8,1,860|1301|6926,RUNX2|COL11A1|TBX3,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0042373,M0000001,1,0,DisGeNET,35,Vascular Diseases,,-3.9,3.4,4.8,30304,688,168,13,7.7,2.1,1462|2122|2296|3479|3727|4306|4854|6886|7450|7942|9734|51162|54345,VCAN|MECOM|FOXC1|IGF1|JUND|NR3C2|NOTCH3|TAL1|VWF|TFEB|HDAC9|EGFL7|SOX18,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0239174,M0000001,1,0,DisGeNET,35,Late tooth eruption,,-3.9,7.8,6,30304,139,168,6,3.6,1.4,860|3479|9839|26040|55636|170302,RUNX2|IGF1|ZEB2|SETBP1|CHD7|ARX,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0006287,M0000001,1,0,DisGeNET,35,Bronchopulmonary Dysplasia,,-3.9,4.3,5,30304,423,168,10,6,1.8,794|1902|2034|2113|2572|3479|3786|4854|6863|26011,CALB2|LPAR1|EPAS1|ETS1|GAD2|IGF1|KCNQ3|NOTCH3|TAC1|TENM4,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0010034,M0000001,1,0,DisGeNET,35,Corneal Diseases,,-3.9,15,7.4,30304,47,168,4,2.4,1.2,3479|5080|6863|6925,IGF1|PAX6|TAC1|TCF4,-2.2,0
1,0,0,0,0,0,1,-3.9,0,0,0,0,0,-2.1,C4529962,M1000001,2,0,DisGeNET,35,Fatty Liver Disease,,-3.9,6.1,5.5,30304,741,47,7,15,5.2,2180|5293|5467|6850|11309|51085|57817,ACSL1|PIK3CD|PPARD|SYK|SLCO2B1|MLXIPL|HAMP,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0007787,M0000001,1,0,DisGeNET,35,Transient Ischemic Attack,,-3.9,4.7,5.2,30304,344,168,9,5.4,1.7,1390|1902|3479|4155|4602|4854|5080|7026|7450,CREM|LPAR1|IGF1|MBP|MYB|NOTCH3|PAX6|NR2F2|VWF,-2.2,0
0,0,0,1,1,0,0,0,0,0,-3.9,-2.4,0,0,C0023827,M0001100,2,0,DisGeNET,35,liposarcoma,,-3.9,15,7.3,30304,200,40,4,10,4.7,1051|1316|6886|22926,CEBPB|KLF6|TAL1|ATF6,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0003119,M0000001,1,0,DisGeNET,35,Anophthalmos,,-3.9,10,6.4,30304,89,168,5,3,1.3,2296|3479|5080|5915|55636,FOXC1|IGF1|PAX6|RARB|CHD7,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.9,C0007193,M0000001,1,0,DisGeNET,35,"Cardiomyopathy, Dilated",,-3.9,3.9,4.9,30304,511,168,11,6.5,1.9,3479|3782|3909|4205|4306|5629|6256|6863|7026|55636|63976,IGF1|KCNN3|LAMA3|MEF2A|NR3C2|PROX1|RXRA|TAC1|NR2F2|CHD7|PRDM16,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0856742,M0000001,1,0,DisGeNET,35,Post MI,,-3.8,6.2,5.6,30304,203,168,7,4.2,1.5,2321|3479|4306|4854|5337|6863|7450,FLT1|IGF1|NR3C2|NOTCH3|PLD1|TAC1|VWF,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0013069,M0000001,1,0,DisGeNET,35,Double Outlet Right Ventricle,,-3.8,15,7.3,30304,48,168,4,2.4,1.2,4208|6909|7026|55636,MEF2C|TBX2|NR2F2|CHD7,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C1879321,M0000001,1,0,DisGeNET,35,Acute Myeloid Leukemia (AML-M2),,-3.8,7.6,5.9,30304,143,168,6,3.6,1.4,864|1902|2078|2122|2308|2322,RUNX3|LPAR1|ERG|MECOM|FOXO1|FLT3,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0149955,M0000001,1,0,DisGeNET,35,Annular pancreas,,-3.8,28,8.9,30304,19,168,3,1.8,1,5915|26040|63976,RARB|SETBP1|PRDM16,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0342895,M0000001,1,0,DisGeNET,35,Fish-Eye Disease,,-3.8,28,8.9,30304,19,168,3,1.8,1,5793|6925|6935,PTPRG|TCF4|ZEB1,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0344539,M0000001,1,0,DisGeNET,35,Hypoplasia of iris,,-3.8,28,8.9,30304,19,168,3,1.8,1,2296|5080|6663,FOXC1|PAX6|SOX10,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C4083212,M0000001,1,0,DisGeNET,35,"Alopecia, Male Pattern",,-3.8,9.9,6.4,30304,91,168,5,3,1.3,1462|1879|3479|4983|9734,VCAN|EBF1|IGF1|OPHN1|HDAC9,-2.2,0
0,0,0,0,1,0,1,0,0,0,0,-3.8,0,-3.4,C0027831,M0000101,2,0,DisGeNET,35,Neurofibromatosis 1,,-3.8,9.7,6.3,30304,311,50,5,10,4.2,2690|4147|4254|4781|10215,GHR|MATN2|KITLG|NFIB|OLIG2,-2.1,0
0,0,0,1,0,0,1,0,0,0,-2.1,0,0,-3.8,C0032580,M0001001,2,0,DisGeNET,35,Adenomatous Polyposis Coli,,-3.8,3.6,4.8,30304,609,168,12,7.1,2,860|864|1301|2308|4306|5080|5915|6863|6925|6935|10215|23022,RUNX2|RUNX3|COL11A1|FOXO1|NR3C2|PAX6|RARB|TAC1|TCF4|ZEB1|OLIG2|PALLD,-2.1,0
1,1,0,0,0,0,1,-3.8,-2.8,0,0,0,0,-3.3,C0085281,M1100001,3,0,DisGeNET,35,Addictive Behavior,,-3.8,9.7,6.3,30304,332,47,5,11,4.5,409|4988|5293|8440|51085,ARRB2|OPRM1|PIK3CD|NCK2|MLXIPL,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0002895,M0000001,1,0,DisGeNET,35,"Anemia, Sickle Cell",,-3.8,4.2,5,30304,433,168,10,6,1.8,860|2034|3479|3727|4602|4810|6863|7450|53335|55636,RUNX2|EPAS1|IGF1|JUND|MYB|NHS|TAC1|VWF|BCL11A|CHD7,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0428886,M0000001,1,0,DisGeNET,35,Mean blood pressure,,-3.8,7.4,5.8,30304,146,168,6,3.6,1.4,2122|4773|5793|6909|55553|143872,MECOM|NFATC2|PTPRG|TBX2|SOX6|ARHGAP42,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C1275278,M0000001,1,0,DisGeNET,35,Extraskeletal Myxoid Chondrosarcoma,,-3.8,14,7.1,30304,50,168,4,2.4,1.2,4602|4773|6938|55553,MYB|NFATC2|TCF12|SOX6,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0016781,M0000001,1,0,DisGeNET,35,Fuchs Endothelial Dystrophy,,-3.8,9.7,6.3,30304,93,168,5,3,1.3,2113|5793|6925|6935|11214,ETS1|PTPRG|TCF4|ZEB1|AKAP13,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.8,C0162635,M0000001,1,0,DisGeNET,35,Angelman Syndrome,,-3.8,9.7,6.3,30304,93,168,5,3,1.3,2567|3786|4208|6925|9734,GABRG3|KCNQ3|MEF2C|TCF4|HDAC9,-2.1,0
0,0,0,1,0,0,0,0,0,0,-3.8,0,0,0,C0393819,M0001000,1,0,DisGeNET,35,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",,-3.8,28,8.8,30304,82,40,3,7.5,4.2,942|2705|4481,CD86|GJB1|MSR1,-2.1,0
1,0,0,0,0,0,1,-3.1,0,0,0,0,0,-3.8,C0038013,M1000001,2,0,DisGeNET,35,Ankylosing spondylitis,,-3.8,3.3,4.6,30304,710,168,13,7.7,2.1,639|860|864|1390|1523|2078|2113|2122|2308|3479|5915|6886|30009,PRDM1|RUNX2|RUNX3|CREM|CUX1|ERG|ETS1|MECOM|FOXO1|IGF1|RARB|TAL1|TBX21,-2.1,0
0,0,0,0,1,0,1,0,0,0,0,-2.6,0,-3.8,C4733092,M0000101,2,0,DisGeNET,35,estrogen receptor-negative breast cancer,,-3.8,4.6,5,30304,356,168,9,5.4,1.7,2034|2113|2122|2296|2321|3479|6925|9734|27324,EPAS1|ETS1|MECOM|FOXC1|FLT1|IGF1|TCF4|HDAC9|TOX3,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0010308,M0000001,1,0,DisGeNET,35,Congenital Hypothyroidism,,-3.7,9.6,6.2,30304,94,168,5,3,1.3,860|3479|7068|55636|169792,RUNX2|IGF1|THRB|CHD7|GLIS3,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0266551,M0000001,1,0,DisGeNET,35,Congenital coloboma of iris,,-3.7,7.3,5.7,30304,148,168,6,3.6,1.4,4094|4854|5080|9839|9935|55636,MAF|NOTCH3|PAX6|ZEB2|MAFB|CHD7,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C1853238,M0000001,1,0,DisGeNET,35,Conotruncal defect,,-3.7,14,7,30304,51,168,4,2.4,1.2,6573|6909|6926|55636,SLC19A1|TBX2|TBX3|CHD7,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C1865014,M0000001,1,0,DisGeNET,35,Long philtrum,,-3.7,5.1,5.2,30304,282,168,8,4.8,1.6,1301|4094|4854|5745|10082|63976|169792|170302,COL11A1|MAF|NOTCH3|PTH1R|GPC6|PRDM16|GLIS3|ARX,-2.1,0
0,0,0,1,0,0,1,0,0,0,-3.7,0,0,-2.5,C0019348,M0001001,2,0,DisGeNET,35,Herpes Simplex Infections,,-3.7,7,5.6,30304,645,40,6,15,5.6,942|1316|2119|2705|4055|22926,CD86|KLF6|ETV5|GJB1|LTBR|ATF6,-2.1,0
0,0,1,0,0,0,0,0,0,-3.7,0,0,0,0,C4521256,M0010000,1,0,DisGeNET,35,Glomerulopathy Assessment,,-3.7,27,8.7,30304,84,40,3,7.5,4.2,1028|1287|7456,CDKN1C|COL4A5|WIPF1,-2.1,0
1,0,0,0,0,0,1,-2.4,0,0,0,0,0,-3.7,C0011269,M1000001,2,0,DisGeNET,35,"Dementia, Vascular",,-3.7,6,5.4,30304,212,168,7,4.2,1.5,2308|2321|3479|4854|6573|7450|93986,FOXO1|FLT1|IGF1|NOTCH3|SLC19A1|VWF|FOXP2,-2.1,0
1,0,0,0,0,0,1,-2.3,0,0,0,0,0,-3.7,C0856169,M1000001,2,0,DisGeNET,35,Endothelial dysfunction,,-3.7,3.3,4.6,30304,716,168,13,7.7,2.1,2113|2308|2321|3479|4205|4306|4854|6863|6935|7450|9839|55636|56934,ETS1|FOXO1|FLT1|IGF1|MEF2A|NR3C2|NOTCH3|TAC1|ZEB1|VWF|ZEB2|CHD7|CA10,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C1850049,M0000001,1,0,DisGeNET,35,Clinodactyly of the 5th finger,,-3.7,5.1,5.2,30304,284,168,8,4.8,1.6,658|860|1301|2122|3479|5745|55636|63976,BMPR1B|RUNX2|COL11A1|MECOM|IGF1|PTH1R|CHD7|PRDM16,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C2613439,M0000001,1,0,DisGeNET,35,Extramedullary Hematopoiesis (disorder),,-3.7,14,6.9,30304,52,168,4,2.4,1.2,860|2321|7450|9839,RUNX2|FLT1|VWF|ZEB2,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0026650,M0000001,1,0,DisGeNET,35,Movement Disorders,,-3.7,4.5,5,30304,362,168,9,5.4,1.7,4208|5080|5915|6925|23543|55553|55636|93986|170302,MEF2C|PAX6|RARB|TCF4|RBFOX2|SOX6|CHD7|FOXP2|ARX,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0266295,M0000001,1,0,DisGeNET,35,Congenital hypoplasia of kidney,,-3.7,9.4,6.2,30304,96,168,5,3,1.3,1879|5915|6926|30812|55636,EBF1|RARB|TBX3|SOX8|CHD7,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0428568,M0000001,1,0,DisGeNET,35,Fasting blood glucose measurement,,-3.7,9.4,6.2,30304,96,168,5,3,1.3,1112|5629|9734|79698|169792,FOXN3|PROX1|HDAC9|ZMAT4|GLIS3,-2.1,0
1,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,C0035243,M1000000,1,0,DisGeNET,35,Respiratory Tract Infections,,-3.7,14,6.9,30304,187,47,4,8.5,4.1,5293|7100|55509|57817,PIK3CD|TLR5|BATF3|HAMP,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0037299,M0000001,1,0,DisGeNET,35,Skin Ulcer,,-3.7,7.2,5.7,30304,151,168,6,3.6,1.4,3479|3663|3909|4854|5745|81704,IGF1|IRF5|LAMA3|NOTCH3|PTH1R|DOCK8,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0149893,M0000001,1,0,DisGeNET,35,Secondary glaucoma,,-3.7,26,8.5,30304,21,168,3,1.8,1,2296|5080|6935,FOXC1|PAX6|ZEB1,-2.1,0
0,0,1,0,0,0,1,0,0,-3.5,0,0,0,-3.7,C1332995,M0010001,2,0,DisGeNET,35,Childhood Pilocytic Astrocytoma,,-3.7,9.3,6.1,30304,97,168,5,3,1.3,2321|6663|6935|10215|81704,FLT1|SOX10|ZEB1|OLIG2|DOCK8,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C4025814,M0000001,1,0,DisGeNET,35,Abnormality of the metaphysis,,-3.7,9.3,6.1,30304,97,168,5,3,1.3,1301|4854|5745|10082|55636,COL11A1|NOTCH3|PTH1R|GPC6|CHD7,-2.1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0033999,M0000001,1,0,DisGeNET,35,Pterygium,,-3.7,5.8,5.3,30304,216,168,7,4.2,1.5,2321|3727|5337|6925|6935|9839|10082,FLT1|JUND|PLD1|TCF4|ZEB1|ZEB2|GPC6,-2.1,0
1,0,0,0,0,0,1,-3.7,0,0,0,0,0,-3.5,C0409974,M1000001,2,0,DisGeNET,35,Lupus Erythematosus,,-3.7,6.9,5.6,30304,558,47,6,13,4.9,712|5293|5467|6850|7100|57817,C1QA|PIK3CD|PPARD|SYK|TLR5|HAMP,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0392788,M0000001,1,0,DisGeNET,35,Nasal Type Extranodal NK/T-Cell Lymphoma,,-3.7,14,6.9,30304,53,168,4,2.4,1.2,639|2113|5452|5788,PRDM1|ETS1|POU2F2|PTPRC,-2,0
1,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,C0023343,M1000000,1,0,DisGeNET,35,Leprosy,,-3.7,14,6.9,30304,190,47,4,8.5,4.1,3119|55509|57817|285419,HLA-DQB1|BATF3|HAMP|LINC01091,-2,0
1,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,C0236807,M1000000,1,0,DisGeNET,35,Amphetamine Abuse,,-3.7,26,8.5,30304,75,47,3,6.4,3.6,409|4988|344558,ARRB2|OPRM1|SH3RF3,-2,0
1,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,C0242621,M1000000,1,0,DisGeNET,35,Isochromosomes,,-3.7,26,8.5,30304,75,47,3,6.4,3.6,5293|6850|220107,PIK3CD|SYK|DLEU7,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.7,C0240063,M0000001,1,0,DisGeNET,35,Coloboma of iris,,-3.7,7.1,5.6,30304,153,168,6,3.6,1.4,4094|4854|5080|9839|9935|55636,MAF|NOTCH3|PAX6|ZEB2|MAFB|CHD7,-2,0
0,0,1,0,0,0,1,0,0,-3,0,0,0,-3.6,C0271561,M0010001,2,0,DisGeNET,35,Somatotropin deficiency,,-3.6,7,5.6,30304,154,168,6,3.6,1.4,3479|4155|5456|6909|6926|55636,IGF1|MBP|POU3F4|TBX2|TBX3|CHD7,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0341858,M0000001,1,0,DisGeNET,35,Endometriosis of uterus,,-3.6,7,5.6,30304,154,168,6,3.6,1.4,1523|1902|2308|4810|6935|7450,CUX1|LPAR1|FOXO1|NHS|ZEB1|VWF,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0376154,M0000001,1,0,DisGeNET,35,Skin callus,,-3.6,7,5.6,30304,154,168,6,3.6,1.4,860|2308|3479|4602|5396|5452,RUNX2|FOXO1|IGF1|MYB|PRRX1|POU2F2,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0032463,M0000001,1,0,DisGeNET,35,Polycythemia Vera,,-3.6,5,5.1,30304,291,168,8,4.8,1.6,2122|2321|2322|3479|4602|6863|6886|7450,MECOM|FLT1|FLT3|IGF1|MYB|TAC1|TAL1|VWF,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0015393,M0000001,1,0,DisGeNET,35,Eye Abnormalities,,-3.6,13,6.8,30304,54,168,4,2.4,1.2,658|1301|5080|7101,BMPR1B|COL11A1|PAX6|NR2E1,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C1306620,M0000001,1,0,DisGeNET,35,Systolic blood pressure measurement,,-3.6,13,6.8,30304,54,168,4,2.4,1.2,2122|55553|93986|143872,MECOM|SOX6|FOXP2|ARHGAP42,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C1852504,M0000001,1,0,DisGeNET,35,Misalignment of teeth,,-3.6,25,8.3,30304,22,168,3,1.8,1,5745|6925|9839,PTH1R|TCF4|ZEB2,-2,0
0,0,0,1,0,0,0,0,0,0,-3.6,0,0,0,C0020474,M0001000,1,0,DisGeNET,35,"Hyperlipidemia, Familial Combined",,-3.6,25,8.3,30304,91,40,3,7.5,4.2,3059|7050|22926,HCLS1|TGIF1|ATF6,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0086692,M0000001,1,0,DisGeNET,35,Benign Neoplasm,,-3.6,4.4,4.9,30304,371,168,9,5.4,1.7,1902|2078|2113|2122|3479|4854|5788|7857|64321,LPAR1|ERG|ETS1|MECOM|IGF1|NOTCH3|PTPRC|SCG2|SOX17,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0857490,M0000001,1,0,DisGeNET,35,Granulocyte count,,-3.6,9,6,30304,100,168,5,3,1.3,2113|2322|9586|55636|81704,ETS1|FLT3|CREB5|CHD7|DOCK8,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0020542,M0000001,1,0,DisGeNET,35,Pulmonary Hypertension,,-3.6,6.9,5.6,30304,156,168,6,3.6,1.4,658|2034|2308|4773|6863|7450,BMPR1B|EPAS1|FOXO1|NFATC2|TAC1|VWF,-2,0
1,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,C0236733,M1000000,1,0,DisGeNET,35,Amphetamine-Related Disorders,,-3.6,25,8.3,30304,78,47,3,6.4,3.6,409|4988|344558,ARRB2|OPRM1|SH3RF3,-2,0
0,0,1,0,0,0,1,0,0,-3.6,0,0,0,-2.8,C0280781,M0010001,2,0,DisGeNET,35,Adult Pilocytic Astrocytoma,,-3.6,25,8.3,30304,92,40,3,7.5,4.2,6663|10215|25897,SOX10|OLIG2|RNF19A,-2,0
0,0,0,1,0,0,1,0,0,0,-2.2,0,0,-3.6,C0153633,M0001001,2,0,DisGeNET,35,Malignant neoplasm of brain,,-3.6,4.9,5,30304,294,168,8,4.8,1.6,3516|4155|4602|6935|6938|7942|10215|55959,RBPJ|MBP|MYB|ZEB1|TCF12|TFEB|OLIG2|SULF2,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0085584,M0000001,1,0,DisGeNET,35,Encephalopathies,,-3.6,3.9,4.7,30304,457,168,10,6,1.8,3786|4155|4208|4854|5788|6663|6925|23143|53335|170302,KCNQ3|MBP|MEF2C|NOTCH3|PTPRC|SOX10|TCF4|LRCH1|BCL11A|ARX,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0011175,M0000001,1,0,DisGeNET,35,Dehydration,,-3.6,4.9,5,30304,295,168,8,4.8,1.6,3479|3909|4205|4208|4306|4602|6539|6863,IGF1|LAMA3|MEF2A|MEF2C|NR3C2|MYB|SLC6A12|TAC1,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0278592,M0000001,1,0,DisGeNET,35,Adult Angiosarcoma,,-3.6,8.9,6,30304,101,168,5,3,1.3,2113|5629|6663|7450|51705,ETS1|PROX1|SOX10|VWF|EMCN,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0279988,M0000001,1,0,DisGeNET,35,Childhood Angiosarcoma,,-3.6,8.9,6,30304,101,168,5,3,1.3,2113|5629|6663|7450|51705,ETS1|PROX1|SOX10|VWF|EMCN,-2,0
1,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,C0600427,M1000000,1,0,DisGeNET,35,Cocaine Dependence,,-3.6,13,6.7,30304,199,47,4,8.5,4.1,409|860|4988|5293,ARRB2|RUNX2|OPRM1|PIK3CD,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C1384666,M0000001,1,0,DisGeNET,35,hearing impairment,,-3.6,3.2,4.5,30304,739,168,13,7.7,2.1,860|1301|2113|2296|3479|4094|5137|5456|5745|6663|6938|7068|55636,RUNX2|COL11A1|ETS1|FOXC1|IGF1|MAF|PDE1C|POU3F4|PTH1R|SOX10|TCF12|THRB|CHD7,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0023480,M0000001,1,0,DisGeNET,35,"Leukemia, Myelomonocytic, Chronic",,-3.6,6.8,5.5,30304,158,168,6,3.6,1.4,2122|2322|4602|5788|26040|53335,MECOM|FLT3|MYB|PTPRC|SETBP1|BCL11A,-2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,-3.6,C0019294,M0000001,1,0,DisGeNET,35,"Hernia, Inguinal",,-3.6,5.6,5.2,30304,225,168,7,4.2,1.5,4854|5337|6926|6935|9037|26040|170302,NOTCH3|PLD1|TBX3|ZEB1|SEMA5A|SETBP1|ARX,-2,0
1,0,0,0,0,0,1,-2.8,0,0,0,0,0,-3.6,C0024138,M1000001,2,0,DisGeNET,35,"Lupus Erythematosus, Discoid",,-3.6,3.6,4.6,30304,552,168,11,6.5,1.9,639|1390|2113|2296|3663|4810|5788|6935|7450|9734|30009,PRDM1|CREM|ETS1|FOXC1|IRF5|NHS|PTPRC|ZEB1|VWF|HDAC9|TBX21,-2,0
1,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,C0236804,M1000000,1,0,DisGeNET,35,Amphetamine Addiction,,-3.6,24,8.1,30304,81,47,3,6.4,3.6,409|4988|344558,ARRB2|OPRM1|SH3RF3,-2,0
